userId,movieId,rating,timestamp
4,55,1,1610766647894
4,267,1,1610766649004
4,428,1,1610766649980
4,109,1,1610766656845
4,44,1,1610766658149
4,173,1,1610766664488
4,110,1,1610766665544
59,440,1,1610766666218
59,335,1,1610766668356
4,759,1,1610766670883
4,300,1,1610766671938
59,108,1,1610766672886
4,559,1,1610766673367
30,114,1,1610766674955
4,20,1,1610766674493
59,418,1,1610766675341
4,30,1,1610766675626
50,222,1,1610766675783
50,342,1,1610766678557
4,583,1,1610766680792
59,267,1,1610766681339
59,515,1,1610766688741
59,83,1,1610766690195
30,219,1,1610766693378
4,655,1,1610766696529
59,167,1,1610766701548
59,554,1,1610766709293
59,129,1,1610766711331
59,114,1,1610766712638
30,451,-1,1610766717721
59,513,1,1610766719781
59,639,1,1610766721347
59,576,1,1610766728431
59,500,1,1610766733622
59,39,1,1610766739444
59,145,1,1610766741324
59,219,-1,1610766747762
59,23,1,1610766750003
59,501,1,1610766752174
59,72,1,1610766754432
59,20,1,1610766759396
59,276,1,1610766768785
59,201,1,1610766770762
59,433,1,1610766777064
59,550,1,1610766778458
50,577,-1,1610766778060
59,251,1,1610766780780
59,76,1,1610766787081
59,100,1,1610766790949
50,126,1,1610766793955
50,261,1,1610766796699
59,229,1,1610766800136
59,357,1,1610766802126
59,227,1,1610766807908
50,538,1,1610766808243
59,143,1,1610766809902
59,566,1,1610766812394
59,297,1,1610766814499
59,45,1,1610766817823
59,223,1,1610766835039
59,626,1,1610766838616
59,356,-1,1610766843382
59,643,1,1610766845646
59,448,1,1610766854056
59,830,1,1610766855703
59,310,1,1610766857063
59,458,1,1610766866873
59,611,1,1610766868777
59,546,1,1610766878024
59,336,1,1610766879662
59,340,1,1610766881058
59,737,1,1610766883564
59,261,1,1610766885245
59,583,1,1610766892511
59,280,1,1610766895645
59,387,1,1610766897672
59,584,1,1610766906615
59,747,1,1610766908142
59,362,-1,1610766912210
59,55,1,1610766913890
59,43,1,1610766915487
59,303,1,1610766919847
59,701,1,1610766921693
59,568,1,1610766925436
59,662,1,1610766927481
50,453,1,1610766929602
59,319,1,1610766932838
41,216,1,1610766937936
59,808,1,1610766941827
41,639,1,1610766942568
59,87,1,1610766946549
41,769,1,1610766947499
41,281,1,1610766948910
59,149,1,1610766953789
59,779,1,1610766955082
41,473,1,1610766955326
41,459,1,1610766957985
59,465,1,1610766965096
59,746,1,1610766966421
59,265,1,1610766967916
59,637,1,1610766969713
41,440,1,1610766970232
59,318,1,1610766971242
41,826,1,1610766973409
41,493,1,1610766974975
41,172,1,1610766976162
41,723,1,1610766980176
59,446,1,1610766984084
59,394,1,1610766985396
41,43,1,1610766985389
41,57,1,1610766986969
41,267,1,1610766995063
41,770,1,1610767002663
41,201,1,1610767009631
59,30,1,1610767010284
50,322,1,1610767010637
41,110,1,1610767013018
59,118,1,1610767015129
59,698,1,1610767016466
50,544,1,1610767017014
41,219,1,1610767019013
41,819,1,1610767020118
59,126,1,1610767021068
41,336,1,1610767022607
50,588,1,1610767022174
59,109,1,1610767023994
41,546,1,1610767024211
59,794,1,1610767025418
59,765,1,1610767026740
50,542,1,1610767028086
41,662,1,1610767028927
59,496,1,1610767029189
59,436,1,1610767031822
41,55,1,1610767032849
59,538,1,1610767034744
59,376,1,1610767036229
41,356,1,1610767038002
41,287,-1,1610767041290
59,342,1,1610767041454
59,390,1,1610767043791
59,428,1,1610767046206
41,58,1,1610767049357
59,238,1,1610767049673
50,424,-1,1610767049337
41,108,1,1610767050522
59,174,1,1610767053808
41,264,1,1610767054191
41,428,1,1610767059045
50,701,1,1610767059888
50,751,1,1610767063632
59,606,1,1610767065388
50,438,1,1610767077857
50,673,1,1610767086761
50,340,-1,1610767088561
50,443,1,1610767102082
59,372,1,1610767113129
59,28,1,1610767121704
59,26,1,1610767123242
59,89,1,1610767135982
59,322,1,1610767138314
59,173,1,1610767139558
59,166,1,1610767140821
50,547,1,1610767162941
59,547,1,1610767178415
59,315,1,1610767180267
59,189,1,1610767183545
59,459,1,1610767186200
59,758,1,1610767190118
59,535,1,1610767191529
59,281,1,1610767192992
59,717,1,1610767197477
59,559,1,1610767201970
59,339,1,1610767207946
59,753,1,1610767209170
50,501,1,1610767208799
59,175,1,1610767211460
50,416,1,1610767211479
59,216,1,1610767215740
59,517,1,1610767217410
59,770,1,1610767218587
50,227,1,1610767218504
50,706,1,1610767220240
59,438,1,1610767222303
59,41,1,1610767223836
59,769,1,1610767228516
50,643,1,1610767235632
59,236,1,1610767239467
50,72,1,1610767239560
50,394,1,1610767245320
50,151,1,1610767247680
59,112,1,1610767255231
59,90,1,1610767259993
50,189,1,1610767259609
50,76,1,1610767262913
50,26,1,1610767270769
59,222,1,1610767273429
50,779,1,1610767275017
59,480,1,1610767278350
50,270,1,1610767289859
59,278,1,1610767300054
50,201,1,1610767312755
50,648,1,1610767330396
59,663,1,1610767333913
50,315,1,1610767334652
59,654,1,1610767338560
50,433,1,1610767338580
59,42,1,1610767339887
59,151,1,1610767353121
50,294,1,1610767352669
59,416,1,1610767355334
59,57,1,1610767356804
59,409,1,1610767359655
50,725,1,1610767370678
59,110,1,1610767376915
59,172,1,1610767378927
59,636,1,1610767380598
59,64,1,1610767382793
50,584,1,1610767382983
18,114,1,1610767385508
50,356,1,1610767386151
59,270,1,1610767387572
59,264,1,1610767391858
18,459,1,1610767397500
59,648,1,1610767398743
18,770,-1,1610767400068
59,117,1,1610767403982
50,691,1,1610767404872
18,662,1,1610767407246
18,568,-1,1610767408899
18,336,-1,1610767413520
50,749,1,1610767415273
50,265,1,1610767418497
50,489,1,1610767421769
50,41,1,1610767422681
18,108,1,1610767433484
18,172,1,1610767435455
18,440,1,1610767436558
18,223,1,1610767441265
18,57,1,1610767443821
18,513,1,1610767445806
18,583,1,1610767453655
18,281,1,1610767460567
18,554,1,1610767461545
18,830,1,1610767486559
18,418,1,1610767490502
18,473,-1,1610767499025
18,626,-1,1610767500960
18,129,1,1610767502009
33,201,1,1610768254483
33,542,-1,1610768256362
33,723,1,1610768273786
33,473,1,1610768276928
33,618,1,1610768281370
33,57,-1,1610768285304
33,372,1,1610768288801
33,281,1,1610768289789
33,662,1,1610768303033
33,759,1,1610768318866
33,216,1,1610768324327
33,129,1,1610768334172
33,770,1,1610768341300
33,110,1,1610768378249
33,615,1,1610768385222
33,440,1,1610768398269
33,689,1,1610768413260
33,270,1,1610768430037
33,547,1,1610768443746
33,336,1,1610768469132
33,808,1,1610768495353
24,376,1,1610768547125
24,339,1,1610768556837
24,372,1,1610768583645
24,108,1,1610768592363
24,380,1,1610768599828
24,568,1,1610768638313
24,129,1,1610768640322
24,637,1,1610768643921
24,110,1,1610768648038
24,216,1,1610768649870
24,513,1,1610768705037
24,632,1,1610768709203
24,468,1,1610768731221
24,267,1,1610768741338
24,440,1,1610768766545
24,175,1,1610768768803
24,618,1,1610768772812
31,109,-1,1610769471117
31,826,1,1610769472922
31,632,1,1610769474222
31,406,1,1610769479695
31,219,1,1610769480825
31,626,1,1610769489583
31,662,1,1610769491780
31,705,1,1610769497267
31,759,1,1610769502167
31,236,1,1610769506876
31,223,-1,1610769510663
31,281,1,1610769513569
31,112,1,1610769516975
31,108,-1,1610769520846
31,362,-1,1610769522647
31,129,1,1610769523707
31,615,1,1610769524741
31,679,1,1610769533967
31,64,1,1610769536313
31,30,1,1610769540034
31,57,-1,1610769542477
31,468,1,1610769545430
31,90,1,1610769547864
31,294,1,1610769550176
31,303,1,1610769552178
31,438,-1,1610769563260
31,436,-1,1610769564738
31,547,1,1610769568454
31,516,1,1610769580690
31,20,1,1610769581933
31,459,1,1610769583223
31,513,1,1610769590806
31,39,1,1610769592326
31,227,1,1610769603487
31,201,1,1610769605468
31,167,1,1610769606638
31,251,1,1610769609219
31,451,1,1610769610671
45,335,1,1610769839379
45,830,1,1610769840589
45,267,1,1610769845457
45,110,1,1610769846896
45,626,1,1610769848423
40,643,1,1610773481819
40,114,1,1610773500325
40,732,1,1610773512849
40,770,1,1610773518689
40,83,1,1610773530964
40,513,1,1610773532209
40,223,1,1610773544559
40,428,1,1610773548178
29,654,1,1610773606859
29,83,1,1610773610141
29,172,1,1610773618311
29,335,1,1610773619480
29,618,1,1610773620586
29,468,1,1610773621731
29,43,1,1610773625757
29,770,1,1610773626673
29,114,1,1610773627839
29,175,1,1610773629473
29,461,1,1610773641339
29,362,-1,1610773643764
29,57,1,1610773644907
29,626,1,1610773787274
29,705,1,1610773788716
29,357,1,1610774125918
29,451,-1,1610774129434
29,424,1,1610774139184
29,100,1,1610774155166
29,538,1,1610774157209
27,769,-1,1610774269521
27,83,-1,1610774288609
27,43,1,1610774296582
27,626,1,1610774307565
27,662,1,1610774313205
27,64,1,1610774316869
27,236,1,1610774347346
27,129,1,1610774355923
27,163,1,1610774365264
27,705,1,1610774373248
27,689,1,1610774374514
27,336,1,1610774387233
27,281,1,1610774388767
27,357,1,1610774405525
27,554,1,1610774416551
27,216,1,1610774462038
27,575,1,1610774495291
27,725,1,1610774521867
26,303,1,1610776328265
26,14,1,1610776329803
26,219,1,1610776331684
26,705,1,1610776335017
26,117,1,1610776336215
26,459,1,1610776362485
26,278,1,1610776366109
26,110,1,1610776374829
26,56,1,1610776386872
26,515,1,1610776412352
26,302,1,1610776422003
26,114,1,1610776441396
26,55,1,1610776443044
26,163,1,1610776444571
26,136,1,1610776446036
26,737,1,1610776452929
26,362,1,1610776455362
26,372,1,1610776459460
26,126,1,1610776465099
26,701,1,1610776470949
26,222,1,1610776476742
26,707,1,1610776480708
26,698,1,1610776498360
26,169,1,1610776500993
26,516,1,1610776506195
26,559,1,1610776507517
26,265,1,1610776512334
26,717,1,1610776516217
26,694,1,1610776521398
26,39,1,1610776531367
26,118,1,1610776533926
26,819,1,1610776545255
26,315,1,1610776550388
26,830,1,1610776552151
26,583,1,1610776556311
26,138,1,1610776557434
26,725,1,1610776559581
26,154,1,1610776572636
46,173,1,1610776568743
46,20,1,1610776575409
46,568,1,1610776595068
46,302,1,1610776609030
46,650,1,1610776613166
46,493,1,1610776616821
46,723,1,1610776618239
46,662,1,1610776619323
46,55,1,1610776621520
46,560,1,1610776624142
46,770,1,1610776625348
46,830,1,1610776626221
46,440,1,1610776627102
46,637,1,1610776637322
46,83,1,1610776638453
46,654,1,1610776640408
46,418,1,1610776665092
46,300,1,1610776667823
46,576,1,1610776673282
46,554,1,1610776678546
46,64,1,1610776682191
46,100,1,1610776682323
46,41,1,1610776711429
46,265,1,1610776713273
46,42,1,1610776715701
46,154,1,1610776720060
46,222,1,1610776727330
46,394,1,1610776734258
46,118,1,1610776740176
46,706,-1,1610776749901
46,606,1,1610776751545
46,126,-1,1610776771968
46,226,1,1610776776620
46,473,1,1610776783849
46,114,1,1610776785095
46,169,1,1610776788796
46,110,1,1610776799619
46,310,-1,1610776808551
46,737,1,1610776817911
46,673,1,1610776828960
46,326,1,1610776832394
46,390,1,1610776844294
46,409,1,1610776845925
46,223,1,1610777006075
46,823,1,1610777010884
46,588,1,1610777013952
46,819,1,1610777017765
46,749,1,1610777018934
46,584,1,1610777027202
39,89,1,1610785961006
39,163,1,1610785962690
39,644,1,1610785966552
39,650,-1,1610785967705
39,654,-1,1610785970205
39,550,-1,1610785971642
39,785,1,1610785974122
39,135,1,1610785981566
39,350,1,1610785982149
39,705,1,1610785982350
39,513,1,1610785982585
39,117,-1,1610785984081
39,300,-1,1610785984621
39,575,-1,1610785984803
39,114,1,1610785986132
39,380,1,1610785987698
39,56,-1,1610785989302
39,267,1,1610785990212
39,339,1,1610785990389
39,156,1,1610785990539
39,554,1,1610785990729
39,418,1,1610785990910
39,461,1,1610785991050
39,335,1,1610785991223
39,830,-1,1610785993638
13,372,1,1610799443746
13,661,1,1610799448715
13,291,1,1610799455458
13,461,-1,1610799459511
13,644,1,1610799461762
13,655,-1,1610799466584
13,647,1,1610799468677
13,554,1,1610799492505
13,64,1,1610799497973
13,513,-1,1610799505029
13,770,-1,1610799508316
13,108,1,1610799510202
13,236,1,1610799514652
13,396,1,1610799518235
13,380,1,1610799522141
13,267,1,1610799531725
13,654,1,1610799534589
13,650,1,1610799536588
13,662,-1,1610799541015
13,173,1,1610799544164
13,28,1,1610799555751
13,582,1,1610799561303
13,746,1,1610799563567
13,670,1,1610799565928
13,100,1,1610799631552
25,472,1,1610800082526
25,302,1,1610800094292
25,759,1,1610800095543
25,129,1,1610800096862
25,575,1,1610800103069
25,64,1,1610800106972
25,251,1,1610800112502
25,844,1,1610800117406
25,732,-1,1610800120499
25,43,1,1610800124611
25,440,1,1610800131054
25,626,1,1610800139701
25,827,-1,1610800141284
25,583,1,1610800143379
25,172,1,1610800149338
25,665,1,1610800166334
25,662,-1,1610800176121
25,216,1,1610800180551
25,3,1,1610800185029
25,681,1,1610800190827
25,459,1,1610800195650
25,163,1,1610800197190
25,223,1,1610800206019
8,628,1,1610800983464
8,110,1,1610800985682
8,436,1,1610800992614
8,251,1,1610801000880
8,785,1,1610801002800
8,654,1,1610801005912
8,172,1,1610801007368
8,826,1,1610801010253
8,647,1,1610801011683
8,513,1,1610801018090
8,830,1,1610801019635
8,114,1,1610801020777
8,372,1,1610801022963
8,554,1,1610801026071
8,616,1,1610801032267
8,473,-1,1610801044826
8,559,1,1610801047397
8,827,1,1610801079558
8,489,1,1610801103258
34,310,1,1610801642129
34,156,1,1610801646663
34,830,1,1610801648537
34,644,1,1610801650692
34,618,1,1610801651912
34,112,-1,1610801653210
34,281,1,1610801654367
34,173,-1,1610801655759
34,493,1,1610801656963
34,428,1,1610801658023
34,753,1,1610801660356
34,300,1,1610801661244
34,20,1,1610801662207
34,647,1,1610801663215
34,689,1,1610801664166
34,626,1,1610801665573
34,540,-1,1610801666573
34,241,1,1610801667400
34,110,1,1610801668252
34,138,1,1610801672954
34,318,1,1610801674349
34,226,1,1610801675557
34,390,-1,1610801677243
34,650,1,1610801678378
34,746,1,1610801681274
34,357,1,1610801735464
34,236,1,1610801736672
34,387,-1,1610801737954
34,174,1,1610801738953
34,167,1,1610801739986
2,151,1,1610802008304
2,513,1,1610802016298
2,418,1,1610802026083
2,129,1,1610802040082
2,114,1,1610802043982
2,459,1,1610802045215
2,626,1,1610802052516
2,336,1,1610802058633
2,769,1,1610802064334
2,216,1,1610802069733
2,616,1,1610802077184
2,428,1,1610802079334
2,83,1,1610802084134
2,278,1,1610802091168
2,43,1,1610802141588
2,342,1,1610802159438
2,319,1,1610802169023
2,554,1,1610802177822
2,394,1,1610802183206
2,440,1,1610802190574
2,339,1,1610802192523
2,350,1,1610802194539
2,318,1,1610802196973
2,270,1,1610802198089
2,322,1,1610802206007
2,747,1,1610802209174
2,538,1,1610802218009
2,770,1,1610802220557
61,749,1,1610803681088
61,156,1,1610803688496
61,129,1,1610803689975
61,473,1,1610803690975
61,436,1,1610803694158
61,468,-1,1610803705261
61,440,1,1610803713073
61,554,1,1610803716888
61,154,1,1610803718571
61,826,1,1610803726816
61,770,1,1610803747296
61,559,-1,1610803762257
28,303,1,1610804053773
60,759,-1,1610804267091
60,303,1,1610804269177
60,428,1,1610804272543
47,538,1,1610804064007
47,650,-1,1610804068678
28,428,1,1610804071306
47,339,1,1610804073460
28,114,1,1610804074337
47,560,1,1610804077186
47,830,1,1610804078218
60,513,1,1610804289055
47,281,1,1610804079475
47,357,1,1610804080435
28,639,-1,1610804083786
28,129,1,1610804085049
60,468,1,1610804296035
60,108,1,1610804304440
60,357,1,1610804308592
28,172,1,1610804099545
60,770,1,1610804310727
60,440,1,1610804313512
28,251,1,1610804104923
28,830,1,1610804117029
47,136,1,1610804118826
60,568,1,1610804329073
60,216,1,1610804330380
47,616,1,1610804128035
60,335,1,1610804338887
28,550,1,1610804128779
47,515,1,1610804129707
28,64,1,1610804132771
47,163,1,1610804137570
28,689,1,1610804137346
28,57,1,1610804140252
60,112,1,1610804355864
47,64,1,1610804147262
28,568,-1,1610804147419
47,769,1,1610804152315
47,291,1,1610804155548
28,216,1,1610804155157
60,110,1,1610804368566
60,418,1,1610804371604
47,513,1,1610804164377
60,167,1,1610804374879
47,440,1,1610804165663
47,44,1,1610804167062
60,554,1,1610804377344
47,428,1,1610804168137
47,118,1,1610804169278
47,319,1,1610804170526
28,513,1,1610804170087
47,72,-1,1610804173557
47,87,1,1610804175675
28,759,-1,1610804175006
47,336,1,1610804177979
47,516,1,1610804179852
28,20,1,1610804183484
28,109,1,1610804186454
47,433,1,1610804187180
60,794,1,1610804401786
60,451,1,1610804403501
28,606,1,1610804198763
60,501,1,1610804413254
60,223,1,1610804419990
28,446,1,1610804210489
28,394,1,1610804222610
60,174,1,1610804437485
28,336,1,1610804228373
60,577,1,1610804446336
28,264,1,1610804239785
60,446,1,1610804451535
28,372,1,1610804255233
60,453,1,1610804467872
28,174,1,1610804263708
28,227,1,1610804268435
60,42,1,1610804487450
28,151,1,1610804277218
60,424,-1,1610804494575
60,57,1,1610804496287
60,322,1,1610804503643
60,655,1,1610804506723
60,706,1,1610804508422
60,347,-1,1610804530278
60,319,1,1610804706488
60,336,1,1610804707457
60,227,1,1610804715502
62,14,1,1610805136403
62,732,1,1610805137689
62,637,1,1610805138923
62,114,1,1610805140104
62,87,1,1610805141376
62,108,1,1610805142792
62,136,1,1610805143881
62,550,1,1610805146791
62,236,1,1610805149130
62,459,1,1610805150479
62,665,1,1610805168348
62,679,1,1610805169761
62,662,1,1610805170875
62,830,1,1610805177904
62,20,1,1610805184292
62,274,1,1610805185401
62,797,1,1610805204003
62,118,1,1610805216376
62,759,1,1610805217670
62,43,1,1610805220057
62,226,1,1610805245057
62,753,1,1610805259827
62,515,1,1610805263239
62,100,1,1610805274571
62,465,1,1610805282628
62,707,1,1610805284427
62,303,1,1610805294861
62,335,1,1610805306975
62,57,1,1610805317671
62,173,1,1610805318769
62,174,1,1610805320259
62,45,1,1610805324329
62,458,1,1610805328731
62,267,1,1610805333963
62,41,-1,1610805339097
62,473,1,1610805354162
62,433,1,1610805396977
62,542,1,1610805404635
62,583,1,1610805412666
62,30,1,1610805430573
62,406,1,1610805449289
62,251,1,1610805455261
62,172,1,1610805465833
62,109,1,1610805470751
62,547,1,1610805479951
62,362,1,1610805482025
62,472,1,1610805491271
62,647,1,1610805499700
62,559,1,1610805522995
62,661,1,1610805526092
62,493,1,1610805527661
62,26,1,1610805533923
62,705,1,1610805535580
62,516,1,1610805538775
62,576,-1,1610805553933
62,681,1,1610805559786
62,554,1,1610805562711
62,238,1,1610805563940
62,340,1,1610805569950
10,461,1,1610805948314
10,335,1,1610805961161
10,163,1,1610805962462
10,428,1,1610805963408
10,167,1,1610805966090
10,136,1,1610805967576
10,459,1,1610805968413
10,216,1,1610805969204
10,114,1,1610805971570
10,172,1,1610805972647
10,357,1,1610805975189
10,759,1,1610805977596
10,267,1,1610805982062
10,827,1,1610805983315
10,281,1,1610805984359
10,236,1,1610805986032
10,440,1,1610805986974
10,201,1,1610805991298
12,118,1,1610806309800
12,559,1,1610806318611
12,428,1,1610806320857
12,154,1,1610806331486
12,826,1,1610806342353
12,372,1,1610806360912
12,769,1,1610806362445
12,737,1,1610806371789
12,554,1,1610806380567
12,654,1,1610806385776
12,335,1,1610806397849
12,616,1,1610806416969
12,167,1,1610806421211
12,43,1,1610806426946
12,513,1,1610806444938
12,584,1,1610806447988
12,689,1,1610806455560
12,753,1,1610806468549
12,662,1,1610806471085
12,30,1,1610806476623
12,418,1,1610806478467
12,493,1,1610806482645
12,663,1,1610806493480
12,639,1,1610806503618
12,626,1,1610806509115
12,496,1,1610806512577
12,222,1,1610806521785
12,189,1,1610806526028
12,241,1,1610806528744
12,172,1,1610806530240
12,823,1,1610806535236
12,166,1,1610806540049
12,501,1,1610806542742
12,251,1,1610806555604
12,606,1,1610806557643
12,648,1,1610806559198
12,473,1,1610806562403
12,517,1,1610806578797
12,151,1,1610806585499
12,57,1,1610806587510
12,759,-1,1610806613143
12,779,1,1610806617390
12,362,1,1610806623900
12,169,1,1610806633484
12,670,-1,1610806637872
12,723,1,1610806640267
12,276,1,1610806656826
12,698,1,1610806659000
12,566,1,1610806661299
12,587,1,1610806663961
12,342,1,1610806673052
12,650,-1,1610806678371
12,446,1,1610806681096
12,174,1,1610806682932
12,707,1,1610806688029
12,23,1,1610806693472
12,356,1,1610806696521
12,416,1,1610806700115
12,694,1,1610806707562
12,480,1,1610806710927
12,108,1,1610806713347
12,261,1,1610806718308
12,749,1,1610806726945
12,297,-1,1610806738371
12,83,1,1610806771311
12,438,1,1610806782742
12,547,1,1610806814164
12,560,1,1610806822779
12,808,1,1610806825583
12,394,1,1610806827590
12,712,1,1610806871565
12,20,1,1610806876330
12,577,1,1610806883918
12,211,-1,1610806889249
12,238,1,1610806895860
12,318,1,1610806940439
12,758,1,1610806946872
12,546,1,1610806962903
12,340,1,1610807031941
36,238,1,1610807037983
36,582,1,1610807039276
12,443,1,1610807051746
36,336,1,1610807054465
12,326,1,1610807056393
36,759,1,1610807062745
36,241,1,1610807064122
36,167,1,1610807065047
36,117,1,1610807065941
36,440,1,1610807066565
36,468,1,1610807067215
36,274,1,1610807067652
36,302,1,1610807068085
36,493,1,1610807068261
36,540,1,1610807068435
36,172,1,1610807068631
36,175,1,1610807069038
36,560,1,1610807069214
36,219,1,1610807069391
36,387,1,1610807070096
12,706,-1,1610807082278
36,342,1,1610807086294
36,501,1,1610807087420
36,310,1,1610807087653
36,433,1,1610807088234
36,350,1,1610807088437
36,458,1,1610807088679
36,76,1,1610807088819
36,126,1,1610807088995
36,154,1,1610807089735
36,335,1,1610807089919
36,758,1,1610807090323
12,149,-1,1610807107706
36,587,-1,1610807110071
36,749,-1,1610807110845
36,149,-1,1610807112120
36,372,1,1610807113702
12,223,1,1610807113608
12,294,1,1610807136143
12,691,1,1610807139106
12,673,-1,1610807142791
5,440,1,1610807490261
5,513,-1,1610807539918
5,568,-1,1610807554960
5,459,1,1610807564206
5,281,1,1610807574999
5,172,1,1610807581511
5,223,1,1610807598159
5,83,1,1610807602139
38,808,-1,1610807852499
38,267,1,1610807856387
38,251,1,1610807861079
38,83,1,1610807861969
38,770,1,1610807873956
38,654,1,1610807882630
38,281,1,1610807887869
38,616,1,1610807888875
38,109,1,1610807897159
38,637,1,1610807903430
38,172,1,1610807904554
38,428,1,1610807907793
38,350,1,1610807910397
38,655,1,1610807912041
38,665,1,1610807912979
38,57,1,1610807913939
38,114,1,1610807914786
38,644,1,1610807922279
38,661,1,1610807927768
38,717,1,1610807933995
38,440,1,1610807936264
38,587,1,1610807938132
53,307,1,1610807941967
